Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HomeTeam_Wins,HomeTeam_Draws,HomeTeam_Losses,HomeTeam_AvgGoalsScored,HomeTeam_AvgGoalsConceded,HomeTeam_AvgShots,HomeTeam_AvgShotsConceded,HomeTeam_AvgCorners,HomeTeam_AvgCornersConceded,HomeTeam_AvgFouls,HomeTeam_PrevSeasonRank,AwayTeam_Wins,AwayTeam_Draws,AwayTeam_Losses,AwayTeam_AvgGoalsScored,AwayTeam_AvgGoalsConceded,AwayTeam_AvgShots,AwayTeam_AvgShotsConceded,AwayTeam_AvgCorners,AwayTeam_AvgCornersConceded,AwayTeam_AvgFouls,AwayTeam_PrevSeasonRank
18/01/2020,Southampton,Wolves,2,3,A,2,0,H,D England,11,8,5,4,1,3,13,12,2,1,0,0,8,4,10,1.23,1.77,12.45,12.45,5.14,6.27,12.18,16,7,10,5,1.41,1.27,12.68,11.45,5.64,4.64,10.95,7
18/01/2020,West Ham,Everton,1,1,D,1,1,D,A Marriner,12,11,6,3,7,6,11,13,1,0,0,0,6,4,11,1.19,1.57,10.76,10.76,5.0,5.48,10.57,10,8,4,10,1.14,1.45,13.5,10.59,6.27,4.18,11.91,8
18/01/2020,Newcastle,Chelsea,1,0,H,0,0,D,C Kavanagh,7,19,2,4,1,10,9,14,1,1,0,0,7,5,10,0.95,1.55,9.68,9.68,3.27,6.82,9.14,14,12,3,7,1.77,1.32,16.45,9.0,6.05,3.18,9.73,3
19/01/2020,Burnley,Leicester,2,1,H,0,1,A,A Taylor,8,18,5,8,4,5,14,8,1,0,0,0,7,3,12,1.09,1.68,10.0,10.0,4.91,5.82,11.32,15,14,3,5,2.14,0.95,13.55,10.86,6.09,4.27,9.95,9
19/01/2020,Liverpool,Man United,2,0,H,1,0,H,C Pawson,16,9,5,4,11,5,7,10,1,3,0,0,20,1,0,2.38,0.67,15.76,15.76,6.0,4.62,8.38,2,9,7,6,1.64,1.14,14.73,9.95,5.41,4.23,11.18,6
21/01/2020,Aston Villa,Watford,2,1,H,0,1,A,M Atkinson,16,8,5,2,6,3,11,18,2,2,0,0,6,4,13,1.26,1.91,12.43,12.43,4.78,7.13,11.3,0,5,8,10,0.87,1.48,11.96,13.0,4.7,5.57,11.65,11
21/01/2020,Bournemouth,Brighton,3,1,H,2,0,H,K Friend,11,21,3,8,5,8,9,12,1,1,0,0,5,5,13,0.87,1.57,10.09,10.09,5.09,6.39,9.26,13,6,7,10,1.13,1.35,12.48,12.78,4.43,5.04,10.3,17
21/01/2020,Crystal Palace,Southampton,0,2,A,0,1,A,A Marriner,6,15,0,6,0,8,12,13,1,2,0,0,7,9,7,0.96,1.13,9.48,9.48,4.39,6.43,10.78,12,8,4,11,1.26,1.83,12.39,12.65,4.96,6.13,12.22,16
21/01/2020,Everton,Newcastle,2,2,D,1,0,H,S Hooper,17,8,8,2,6,4,13,10,1,1,0,0,8,5,10,1.13,1.43,13.39,13.39,6.26,4.3,11.96,8,8,5,10,0.96,1.48,9.57,15.7,3.17,6.96,9.13,14
21/01/2020,Sheffield United,Man City,0,1,A,0,0,D,L Mason,4,18,1,5,5,13,13,13,4,3,0,0,8,9,6,1.09,0.96,10.13,10.13,5.48,5.48,10.87,0,15,3,5,2.78,1.17,20.0,7.74,8.22,2.78,10.09,1
21/01/2020,Chelsea,Arsenal,2,2,D,1,0,H,S Attwell,19,2,8,2,17,5,11,6,2,1,0,1,12,3,8,1.7,1.3,16.57,16.57,6.22,3.09,9.91,3,6,11,6,1.3,1.39,11.65,14.83,6.35,5.7,11.0,5
22/01/2020,Leicester,West Ham,4,1,H,2,0,H,D Coote,19,6,8,2,7,8,10,19,1,1,0,0,14,3,6,2.09,1.0,13.74,13.74,6.04,4.26,9.87,9,6,5,11,1.18,1.55,10.82,12.55,5.09,5.5,10.59,10
22/01/2020,Tottenham,Norwich,2,1,H,1,0,H,C Kavanagh,14,12,3,2,7,3,12,7,0,1,0,0,8,7,8,1.57,1.35,12.26,12.26,5.0,5.22,9.96,4,4,5,14,1.0,1.96,11.7,15.3,4.57,7.3,9.78,0
22/01/2020,Man United,Burnley,0,2,A,0,1,A,J Moss,24,5,7,2,5,2,11,7,0,2,0,0,9,7,7,1.57,1.17,14.48,14.48,5.39,4.52,11.13,6,8,3,12,1.13,1.65,9.91,13.57,4.87,5.78,11.43,15
23/01/2020,Wolves,Liverpool,1,2,A,0,1,A,M Oliver,10,13,3,6,2,4,6,11,0,1,0,0,8,10,5,1.48,1.3,12.48,12.48,5.52,4.48,11.0,7,21,1,0,2.36,0.64,15.77,9.45,6.23,4.64,8.32,2
29/01/2020,West Ham,Liverpool,0,2,A,0,1,A,J Moss,7,13,4,5,3,7,6,6,2,0,0,0,6,5,12,1.17,1.65,10.61,10.61,5.22,5.57,10.96,10,22,1,0,2.35,0.65,15.65,9.48,6.13,4.52,8.43,2
01/02/2020,Leicester,Chelsea,2,2,D,0,0,D,L Mason,14,7,4,3,4,6,16,14,2,2,0,0,15,3,6,2.17,1.0,13.96,13.96,6.08,4.42,9.88,9,12,4,8,1.71,1.33,16.67,8.62,6.67,3.17,9.96,3
01/02/2020,Bournemouth,Aston Villa,2,1,H,2,0,H,A Taylor,16,18,6,5,1,8,10,15,1,3,1,0,6,5,13,0.96,1.54,10.12,10.12,5.08,6.46,9.25,13,7,4,13,1.29,1.88,12.58,17.67,4.83,6.96,11.29,0
01/02/2020,Crystal Palace,Sheffield United,0,1,A,0,0,D,A Madley,13,10,3,3,9,5,9,15,3,2,0,0,7,9,8,0.92,1.17,9.33,9.33,4.21,6.5,10.83,12,8,9,7,1.04,0.96,9.88,11.42,5.46,5.79,10.96,0
01/02/2020,Liverpool,Southampton,4,0,H,0,0,D,K Friend,16,17,9,4,6,11,9,15,0,2,0,0,23,1,0,2.33,0.62,15.54,15.54,6.17,4.46,8.33,2,9,4,11,1.29,1.75,12.5,12.38,5.08,5.88,12.25,16
01/02/2020,Newcastle,Norwich,0,0,D,0,0,D,M Atkinson,15,19,5,4,8,12,10,15,2,1,0,0,8,6,10,1.0,1.5,9.5,9.5,3.21,6.92,9.17,14,4,5,15,1.0,1.96,11.71,15.25,4.5,7.29,9.67,0
01/02/2020,Watford,Everton,2,3,A,2,2,D,C Pawson,11,12,2,5,4,4,17,14,2,2,0,1,5,8,11,0.88,1.5,11.79,11.79,4.62,5.58,11.92,11,8,6,10,1.17,1.46,13.54,10.54,6.25,4.29,12.0,8
01/02/2020,West Ham,Brighton,3,3,D,2,0,H,M Oliver,12,19,6,6,4,6,8,9,1,1,0,0,6,5,13,1.12,1.67,10.46,10.46,5.12,5.62,10.75,10,6,7,11,1.12,1.42,12.83,12.71,4.58,5.04,10.38,17
01/02/2020,Man United,Wolves,0,0,D,0,0,D,P Tierney,15,14,5,3,4,6,14,15,3,2,0,0,9,7,8,1.5,1.21,14.88,14.88,5.38,4.42,11.12,6,8,10,6,1.46,1.33,12.38,11.5,5.38,4.46,10.79,7
02/02/2020,Burnley,Arsenal,0,0,D,0,0,D,C Kavanagh,15,13,2,2,5,7,8,11,1,3,0,0,9,3,12,1.17,1.58,9.71,9.71,4.75,5.75,11.25,15,6,12,6,1.33,1.42,11.25,15.0,6.29,6.17,10.79,5
02/02/2020,Tottenham,Man City,2,0,H,0,0,D,M Dean,3,18,3,5,2,6,8,14,2,3,0,1,9,7,8,1.58,1.33,12.33,12.33,5.08,5.12,10.04,4,16,3,5,2.71,1.12,19.92,7.58,8.42,2.88,10.21,1
08/02/2020,Everton,Crystal Palace,3,1,H,1,0,H,D Coote,14,10,8,2,4,6,11,12,0,1,0,0,9,6,10,1.24,1.48,13.48,13.48,6.16,4.28,12.08,8,7,9,9,0.88,1.16,9.48,13.64,4.4,6.44,10.76,12
08/02/2020,Brighton,Watford,1,1,D,0,1,A,K Friend,10,5,2,2,3,2,9,12,2,2,0,0,6,8,11,1.2,1.48,13.08,13.08,4.64,5.0,10.32,17,5,8,12,0.92,1.56,11.76,13.08,4.6,5.52,12.12,11
09/02/2020,Sheffield United,Bournemouth,2,1,H,1,1,D,J Moss,16,10,6,2,8,4,10,8,2,2,0,0,9,9,7,1.04,0.92,9.88,9.88,5.44,5.92,11.12,0,7,5,13,1.0,1.52,10.36,15.28,4.92,6.52,9.28,13
14/02/2020,Wolves,Leicester,0,0,D,0,0,D,M Dean,15,9,3,3,7,0,13,10,2,2,0,1,8,11,6,1.4,1.28,12.44,12.44,5.4,4.44,10.96,7,15,4,6,2.16,1.04,13.96,10.4,6.0,4.48,10.12,9
15/02/2020,Southampton,Burnley,1,2,A,1,1,D,S Hooper,10,9,2,6,4,3,8,11,2,2,0,0,9,4,12,1.24,1.84,12.68,12.68,5.32,5.88,12.36,16,9,4,12,1.12,1.52,9.92,13.96,4.76,5.8,11.12,15
15/02/2020,Norwich,Liverpool,0,1,A,0,0,D,S Attwell,5,17,1,6,2,7,5,11,1,2,0,0,4,6,15,0.96,1.88,12.0,12.0,4.8,7.32,9.88,0,24,1,0,2.4,0.6,15.56,9.68,6.16,4.72,8.36,2
16/02/2020,Aston Villa,Tottenham,2,3,A,1,2,A,M Atkinson,18,23,4,10,12,7,12,10,2,0,0,0,7,4,14,1.28,1.88,12.8,12.8,4.96,6.72,11.44,0,10,7,8,1.6,1.28,11.96,13.8,4.96,5.16,9.96,4
16/02/2020,Arsenal,Newcastle,4,0,H,0,0,D,L Mason,15,10,7,2,5,6,15,9,2,0,0,0,6,13,6,1.28,1.36,11.32,11.32,6.32,6.12,10.8,5,8,7,10,0.96,1.44,9.72,15.88,3.4,7.12,9.2,14
17/02/2020,Chelsea,Man United,0,2,A,0,1,A,A Taylor,17,9,1,3,9,8,11,11,4,3,0,0,12,5,8,1.72,1.36,16.28,16.28,6.64,3.2,10.12,3,9,8,8,1.44,1.16,14.88,10.16,5.32,4.48,11.24,6
19/02/2020,Man City,West Ham,2,0,H,1,0,H,K Friend,20,3,7,0,6,1,5,7,0,1,0,0,16,3,6,2.6,1.16,19.84,19.84,8.32,2.84,10.36,1,6,6,13,1.2,1.72,10.52,13.08,5.08,5.64,10.64,10
22/02/2020,Chelsea,Tottenham,2,1,H,1,0,H,M Oliver,17,5,7,3,3,5,14,14,1,2,0,0,12,5,9,1.65,1.38,16.31,16.31,6.73,3.38,10.15,3,11,7,8,1.65,1.31,12.38,13.96,5.04,5.42,9.96,4
22/02/2020,Burnley,Bournemouth,3,0,H,0,0,D,M Dean,16,12,10,4,7,3,9,9,4,3,0,0,10,4,12,1.15,1.5,9.88,9.88,4.69,5.73,11.12,15,7,5,14,1.0,1.54,10.35,15.31,4.88,6.58,9.23,13
22/02/2020,Crystal Palace,Newcastle,1,0,H,1,0,H,P Bankes,18,8,9,2,7,5,15,11,2,6,0,1,7,9,10,0.88,1.23,9.5,9.5,4.46,6.35,10.81,12,8,7,11,0.92,1.54,9.73,15.85,3.5,7.04,9.19,14
22/02/2020,Sheffield United,Brighton,1,1,D,1,1,D,G Scott,14,8,3,2,12,2,3,6,0,2,0,0,10,9,7,1.08,0.92,10.12,10.12,5.54,5.85,11.08,0,6,9,11,1.19,1.46,12.96,12.38,4.58,4.88,10.27,17
22/02/2020,Southampton,Aston Villa,2,0,H,1,0,H,C Pawson,28,4,9,1,9,6,13,17,1,4,0,0,9,4,13,1.23,1.85,12.58,12.58,5.27,5.77,12.19,16,7,4,15,1.31,1.92,13.0,17.81,5.23,6.73,11.46,0
22/02/2020,Leicester,Man City,0,1,A,0,0,D,P Tierney,10,18,3,7,3,7,14,10,0,0,0,0,15,5,6,2.08,1.0,13.77,13.77,5.77,4.58,10.12,9,17,3,6,2.58,1.12,19.85,7.23,8.23,2.77,10.15,1
23/02/2020,Man United,Watford,3,0,H,1,0,H,M Atkinson,21,7,9,2,3,5,6,15,0,1,0,0,10,8,8,1.46,1.12,14.65,14.65,5.42,4.65,11.23,6,5,9,12,0.92,1.54,11.5,12.96,4.5,5.42,12.12,11
23/02/2020,Wolves,Norwich,3,0,H,2,0,H,C Kavanagh,19,6,6,4,4,1,11,6,2,3,0,0,8,12,6,1.35,1.23,12.54,12.54,5.46,4.27,11.04,7,4,6,16,0.92,1.85,11.73,15.31,4.69,7.31,9.69,0
23/02/2020,Arsenal,Everton,3,2,H,2,2,D,S Attwell,9,17,4,5,6,3,12,12,0,4,0,0,7,13,6,1.38,1.31,11.46,11.46,6.27,6.12,10.96,5,10,6,10,1.31,1.46,13.5,10.54,6.08,4.35,12.04,8
24/02/2020,Liverpool,West Ham,3,2,H,1,1,D,J Moss,25,7,7,4,16,8,4,10,0,3,0,0,25,1,0,2.35,0.58,15.62,15.62,6.19,4.62,8.46,2,6,6,14,1.15,1.73,10.23,13.35,4.92,5.65,10.5,10
28/02/2020,Norwich,Leicester,1,0,H,0,0,D,C Pawson,11,19,6,4,6,7,13,16,1,2,0,0,4,6,17,0.89,1.89,11.52,11.52,4.56,7.19,9.56,0,15,5,7,2.0,1.0,13.63,10.85,5.67,4.67,10.26,9
29/02/2020,Brighton,Crystal Palace,0,1,A,0,0,D,M Atkinson,24,12,8,3,8,7,8,9,1,1,0,0,6,10,11,1.19,1.44,12.78,12.78,4.48,5.15,10.11,17,8,9,10,0.89,1.19,9.81,13.44,4.56,6.3,10.96,12
29/02/2020,Bournemouth,Chelsea,2,2,D,0,1,A,A Marriner,9,23,5,6,4,14,8,5,2,2,0,0,7,5,15,0.96,1.59,10.41,10.41,4.81,6.59,9.22,13,13,5,9,1.67,1.37,16.33,8.7,6.59,3.44,10.3,3
29/02/2020,Newcastle,Burnley,0,0,D,0,0,D,A Madley,21,8,4,1,11,7,11,9,4,3,0,0,8,7,12,0.89,1.52,9.67,9.67,3.56,7.04,9.26,14,11,4,12,1.22,1.44,10.11,13.74,4.78,5.63,11.04,15
29/02/2020,West Ham,Southampton,3,1,H,2,1,H,A Taylor,14,10,7,2,4,9,8,11,1,1,0,0,6,6,15,1.19,1.78,10.11,10.11,5.04,6.04,10.48,10,10,4,13,1.26,1.78,13.15,12.07,5.41,5.78,12.22,16
29/02/2020,Watford,Liverpool,3,0,H,0,0,D,M Oliver,14,7,5,1,3,5,4,8,0,0,0,0,5,9,13,0.89,1.59,11.33,11.33,4.52,5.33,12.22,11,26,1,0,2.37,0.63,15.96,9.41,6.56,4.74,8.3,2
01/03/2020,Everton,Man United,1,1,D,1,1,D,C Kavanagh,16,14,5,5,13,8,11,11,3,4,0,0,10,6,11,1.33,1.52,13.63,13.63,5.96,4.41,12.04,8,11,8,8,1.52,1.07,14.89,10.3,5.33,4.67,11.04,6
01/03/2020,Tottenham,Wolves,2,3,A,2,1,H,S Attwell,13,14,5,4,4,5,12,14,3,2,0,0,11,7,9,1.63,1.33,12.11,12.11,5.04,5.33,10.11,4,9,12,6,1.41,1.19,12.78,11.33,5.41,4.15,11.04,7
07/03/2020,Liverpool,Bournemouth,2,1,H,2,1,H,P Tierney,14,6,6,4,9,4,10,12,0,1,0,0,26,1,1,2.29,0.71,15.64,15.64,6.5,4.68,8.29,2,7,6,15,1.0,1.61,10.36,15.61,4.79,6.86,9.18,13
07/03/2020,Arsenal,West Ham,1,0,H,0,0,D,M Atkinson,9,14,2,6,6,7,11,9,1,2,0,0,8,13,6,1.44,1.33,11.37,11.37,6.26,6.0,11.0,5,7,6,15,1.25,1.75,10.25,13.64,5.0,6.14,10.39,10
07/03/2020,Crystal Palace,Watford,1,0,H,1,0,H,A Taylor,10,10,3,4,8,8,12,19,4,4,0,0,9,9,10,0.89,1.14,9.89,9.89,4.64,6.36,10.89,12,6,9,13,0.96,1.54,11.43,13.04,4.46,5.32,11.93,11
07/03/2020,Sheffield United,Norwich,1,0,H,1,0,H,S Hooper,10,12,4,5,10,5,12,8,0,0,0,0,10,10,7,1.07,0.93,10.26,10.26,5.78,5.7,10.78,0,5,6,17,0.89,1.82,11.5,15.57,4.61,7.18,9.68,0
07/03/2020,Southampton,Newcastle,0,1,A,0,0,D,G Scott,6,14,3,7,5,8,14,15,0,3,1,0,10,4,14,1.25,1.82,13.04,13.04,5.54,5.71,12.18,16,8,8,12,0.86,1.46,10.07,15.64,3.82,7.04,9.32,14
07/03/2020,Wolves,Brighton,0,0,D,0,0,D,A Marriner,11,7,1,1,2,0,4,7,1,3,0,0,10,12,6,1.46,1.21,12.82,12.82,5.39,4.14,11.14,7,6,10,12,1.14,1.43,13.18,12.43,4.61,5.21,10.04,17
07/03/2020,Burnley,Tottenham,1,1,D,1,0,H,J Moss,21,13,8,2,3,5,16,11,5,4,0,0,11,5,12,1.18,1.39,10.04,10.04,4.86,5.82,10.96,15,11,7,10,1.64,1.39,12.14,14.07,5.0,5.32,10.18,4
08/03/2020,Chelsea,Everton,4,0,H,2,0,H,K Friend,17,3,11,1,6,1,8,10,1,2,0,0,13,6,9,1.68,1.39,16.57,16.57,6.86,3.46,10.11,3,10,7,11,1.32,1.5,13.71,10.61,6.21,4.54,12.0,8
08/03/2020,Man United,Man City,2,0,H,1,0,H,M Dean,12,7,6,2,2,11,11,9,2,4,0,0,11,9,8,1.5,1.07,14.86,14.86,5.43,4.96,11.04,6,18,3,6,2.52,1.07,19.78,7.33,8.19,2.78,10.15,1
09/03/2020,Leicester,Aston Villa,4,0,H,1,0,H,M Oliver,15,4,7,1,9,0,15,12,2,1,0,0,15,5,8,1.93,1.0,13.82,13.82,5.71,4.71,10.46,9,7,4,16,1.26,1.93,12.67,18.19,5.26,6.81,11.67,0
17/06/2020,Aston Villa,Sheffield United,0,0,D,0,0,D,M Oliver,14,5,6,1,12,4,11,14,1,1,0,0,7,4,17,1.21,2.0,12.36,12.36,5.07,6.89,11.68,0,11,10,7,1.07,0.89,10.25,11.32,5.93,5.68,10.82,0
17/06/2020,Man City,Arsenal,3,0,H,1,0,H,A Taylor,20,3,12,0,5,2,9,7,1,1,0,1,18,3,7,2.43,1.11,19.32,19.32,8.29,2.75,10.11,1,9,13,6,1.43,1.29,11.29,14.86,6.25,6.04,11.0,5
19/06/2020,Norwich,Southampton,0,3,A,0,0,D,K Friend,9,22,1,9,9,7,9,15,1,1,0,0,5,6,18,0.86,1.79,11.52,11.52,4.62,7.28,9.62,0,10,4,15,1.21,1.79,12.79,12.21,5.52,5.79,12.24,16
19/06/2020,Tottenham,Man United,1,1,D,1,0,H,J Moss,10,12,3,6,7,6,17,18,0,1,0,0,11,8,10,1.62,1.38,12.17,12.17,5.0,5.24,10.21,4,12,9,8,1.52,1.03,14.76,10.38,5.31,5.17,11.03,6
20/06/2020,Watford,Leicester,1,1,D,0,0,D,C Pawson,8,15,4,2,2,7,15,12,0,1,0,0,6,9,14,0.93,1.52,11.38,11.38,4.59,5.41,12.17,11,16,5,8,2.0,0.97,13.86,10.62,5.83,4.55,10.62,9
20/06/2020,Brighton,Arsenal,2,1,H,0,0,D,M Atkinson,9,13,5,6,10,7,13,8,2,1,0,0,6,11,12,1.1,1.38,12.97,12.97,4.45,5.1,9.93,17,9,13,7,1.38,1.34,11.0,15.03,6.1,6.0,10.86,5
20/06/2020,West Ham,Wolves,0,2,A,0,0,D,A Taylor,7,10,2,6,5,7,8,7,1,1,0,0,7,6,16,1.21,1.72,10.38,10.38,5.07,6.14,10.34,10,10,13,6,1.41,1.17,12.76,11.24,5.28,4.0,10.9,7
20/06/2020,Bournemouth,Crystal Palace,0,2,A,0,2,A,S Attwell,12,7,1,2,11,4,13,15,3,2,0,0,7,6,16,1.0,1.62,10.21,10.21,4.76,6.93,9.28,13,10,9,10,0.9,1.1,9.9,13.69,4.76,6.41,10.93,12
21/06/2020,Newcastle,Sheffield United,3,0,H,0,0,D,D Coote,12,7,8,1,2,4,9,10,2,0,0,1,9,8,12,0.86,1.41,10.21,10.21,3.97,6.97,9.52,14,11,11,7,1.03,0.86,10.07,11.41,5.86,5.9,10.93,0
21/06/2020,Aston Villa,Chelsea,1,2,A,1,0,H,P Tierney,8,19,4,5,2,10,9,17,2,1,0,0,7,5,17,1.17,1.93,12.41,12.41,5.31,6.79,11.66,0,14,6,9,1.76,1.34,16.59,8.52,6.83,3.38,10.03,3
21/06/2020,Everton,Liverpool,0,0,D,0,0,D,M Dean,9,10,3,3,1,6,15,12,2,2,0,0,10,7,12,1.28,1.59,13.34,13.34,6.03,4.59,11.93,8,27,1,1,2.28,0.72,15.59,9.45,6.59,4.66,8.34,2
22/06/2020,Man City,Burnley,5,0,H,3,0,H,A Marriner,19,1,7,0,3,1,8,7,1,1,0,0,19,3,7,2.45,1.07,19.34,19.34,8.17,2.72,10.07,1,11,6,12,1.17,1.38,10.41,13.97,4.79,5.79,11.14,15
23/06/2020,Leicester,Brighton,0,0,D,0,0,D,L Mason,11,10,2,2,6,7,10,13,2,2,0,0,16,6,8,1.97,0.97,13.9,13.9,5.87,4.47,10.67,9,7,11,12,1.13,1.37,12.83,12.4,4.63,5.17,10.03,17
23/06/2020,Tottenham,West Ham,2,0,H,0,0,D,C Pawson,15,10,4,2,9,4,12,7,2,2,0,0,11,9,10,1.6,1.37,12.1,12.1,5.07,5.27,10.43,4,7,6,17,1.17,1.73,10.27,13.37,5.07,6.17,10.27,10
24/06/2020,Man United,Sheffield United,3,0,H,2,0,H,A Taylor,15,4,6,1,10,5,10,6,1,0,0,0,12,10,8,1.5,1.03,14.67,14.67,5.33,5.23,11.27,6,11,11,8,1.0,0.93,9.97,11.43,5.8,5.77,10.9,0
24/06/2020,Newcastle,Aston Villa,1,1,D,0,0,D,C Kavanagh,13,14,3,2,6,9,15,13,2,2,0,0,10,8,12,0.93,1.37,10.27,10.27,3.9,6.87,9.5,14,7,5,18,1.17,1.93,12.27,17.67,5.2,6.9,11.57,0
24/06/2020,Norwich,Everton,0,1,A,0,0,D,A Madley,9,12,1,5,6,5,8,13,0,1,0,0,5,6,19,0.83,1.83,11.43,11.43,4.77,7.27,9.6,0,10,8,12,1.23,1.53,13.2,10.8,5.87,4.63,12.03,8
24/06/2020,Wolves,Bournemouth,1,0,H,0,0,D,M Oliver,10,4,2,0,6,4,11,11,3,3,0,0,11,13,6,1.43,1.13,12.67,12.67,5.33,4.03,10.77,7,7,6,17,0.97,1.63,10.27,15.27,4.97,6.83,9.4,13
24/06/2020,Liverpool,Crystal Palace,4,0,H,2,0,H,M Atkinson,21,3,7,0,6,0,7,5,0,0,0,0,27,2,1,2.2,0.7,15.4,15.4,6.57,4.53,8.47,2,11,9,10,0.93,1.07,9.8,13.63,4.73,6.57,11.07,12
25/06/2020,Burnley,Watford,1,0,H,0,0,D,M Dean,9,10,5,4,1,7,13,15,1,0,0,0,11,6,13,1.13,1.5,10.1,10.1,4.67,5.7,11.0,15,6,10,14,0.93,1.5,11.27,13.0,4.5,5.47,12.27,11
25/06/2020,Southampton,Arsenal,0,2,A,0,1,A,G Scott,12,10,3,5,4,6,10,14,0,2,1,0,11,4,15,1.27,1.73,13.1,13.1,5.57,5.9,12.33,16,9,13,8,1.37,1.37,11.07,14.83,6.13,6.13,10.77,5
25/06/2020,Chelsea,Man City,2,1,H,1,0,H,S Attwell,15,11,10,2,5,7,13,3,1,1,0,1,15,6,9,1.77,1.33,16.67,16.67,6.93,3.33,10.27,3,20,3,7,2.53,1.03,19.33,7.13,8.0,2.67,10.0,1
27/06/2020,Aston Villa,Wolves,0,1,A,0,0,D,C Pawson,11,9,1,2,2,2,16,16,1,1,0,0,7,6,18,1.16,1.9,12.32,12.32,5.32,6.87,11.61,0,12,13,6,1.42,1.1,12.58,10.87,5.35,4.03,10.77,7
28/06/2020,Watford,Southampton,1,3,A,0,1,A,M Oliver,8,11,0,7,5,3,18,9,3,0,0,0,6,10,15,0.9,1.48,11.23,11.23,4.58,5.32,12.35,11,11,4,16,1.23,1.74,13.06,12.03,5.52,5.9,12.26,16
29/06/2020,Crystal Palace,Burnley,0,1,A,0,0,D,S Hooper,17,8,4,4,9,1,12,13,1,1,0,0,11,9,11,0.9,1.16,9.58,9.58,4.58,6.55,10.87,12,12,6,13,1.13,1.45,10.06,14.0,4.55,5.74,11.06,15
30/06/2020,Brighton,Man United,0,3,A,0,2,A,A Marriner,8,12,2,6,4,5,10,9,0,1,0,0,7,12,12,1.1,1.32,12.74,12.74,4.71,5.19,10.13,17,13,10,8,1.55,1.0,14.68,10.16,5.48,5.23,11.23,6
01/07/2020,Arsenal,Norwich,4,0,H,2,0,H,P Bankes,13,8,8,2,6,2,10,10,1,4,0,0,10,13,8,1.39,1.32,11.03,11.03,6.13,6.06,10.87,5,5,6,20,0.81,1.81,11.35,15.48,4.81,7.19,9.55,0
01/07/2020,Bournemouth,Newcastle,1,4,A,0,2,A,K Friend,12,12,1,7,6,3,11,10,2,0,0,0,7,6,18,0.94,1.61,10.06,10.06,4.94,6.81,9.45,13,10,9,12,0.94,1.35,10.35,15.0,3.97,6.94,9.68,14
01/07/2020,Everton,Leicester,2,1,H,2,0,H,D Coote,7,15,2,3,3,5,13,10,1,1,0,0,11,8,12,1.23,1.48,13.16,13.16,5.84,4.68,12.06,8,16,7,8,1.9,0.94,13.81,10.52,5.87,4.55,10.65,9
01/07/2020,West Ham,Chelsea,3,2,H,1,1,D,M Atkinson,10,17,4,6,2,3,10,9,2,1,0,0,7,6,18,1.13,1.74,10.26,10.26,5.03,6.26,10.16,10,16,6,9,1.77,1.32,16.61,8.58,6.87,3.45,10.35,3
02/07/2020,Sheffield United,Tottenham,3,1,H,1,0,H,C Kavanagh,7,9,5,2,1,6,13,13,2,0,0,0,11,11,9,0.97,1.0,9.77,9.77,5.77,5.9,10.74,0,12,9,10,1.61,1.32,12.19,14.1,5.19,5.23,10.48,4
02/07/2020,Man City,Liverpool,4,0,H,3,0,H,A Taylor,14,11,6,3,3,3,8,7,2,2,0,0,20,3,8,2.48,1.06,19.06,19.06,7.97,2.74,9.77,1,28,2,1,2.26,0.68,15.58,9.23,6.55,4.39,8.42,2
04/07/2020,Norwich,Brighton,0,1,A,0,1,A,S Attwell,12,8,1,2,0,2,11,13,2,2,0,0,5,6,21,0.78,1.88,11.25,11.25,4.72,7.16,9.56,0,7,12,13,1.06,1.38,12.59,12.34,4.69,5.19,10.12,17
04/07/2020,Leicester,Crystal Palace,3,0,H,0,0,D,J Moss,15,7,4,1,3,7,18,8,2,1,0,0,16,7,9,1.88,0.97,13.84,13.84,5.84,4.5,10.62,9,11,9,12,0.88,1.16,9.81,13.69,4.72,6.38,10.91,12
04/07/2020,Man United,Bournemouth,5,2,H,3,1,H,M Dean,19,7,10,3,8,3,13,12,0,1,0,0,14,10,8,1.59,0.97,14.59,14.59,5.47,5.19,11.16,6,7,6,19,0.94,1.69,10.12,15.0,4.97,6.69,9.5,13
04/07/2020,Wolves,Arsenal,0,2,A,0,1,A,M Oliver,10,8,1,5,3,5,6,11,2,4,0,0,13,13,6,1.41,1.06,12.47,12.47,5.25,3.97,10.94,7,11,13,8,1.47,1.28,11.09,14.53,6.12,5.94,10.84,5
04/07/2020,Chelsea,Watford,3,0,H,2,0,H,K Friend,21,7,9,3,5,3,9,12,0,2,0,0,16,6,10,1.78,1.38,16.62,16.62,6.75,3.41,10.31,3,6,10,16,0.91,1.53,11.12,12.81,4.59,5.25,12.53,11
05/07/2020,Burnley,Sheffield United,1,1,D,1,0,H,P Bankes,9,10,4,3,3,9,8,14,0,0,0,0,13,6,13,1.12,1.41,10.0,10.0,4.44,5.84,11.12,15,12,11,9,1.03,1.0,9.69,11.47,5.62,5.91,10.81,0
05/07/2020,Newcastle,West Ham,2,2,D,1,1,D,C Pawson,11,17,4,7,6,4,9,11,0,0,0,0,11,9,12,1.03,1.34,10.41,10.41,3.94,6.91,9.69,14,8,6,18,1.19,1.75,10.25,13.53,4.94,6.16,10.16,10
